time(s),radius(cm),n_photon(cm^-3),n_pairs(cm^-3),n_W,n_Z,n_H
10574,327220000000000,1299695669990766300,2087951697443841000000000000000000000,0,0,0
10575,327250000000000,1299219147346788600,2087951697443874500000000000000000000,0,0,0
10576,327280000000000,1298742843074141200,2087951697443908200000000000000000000,0,0,0
10577,327310000000000,1298266757052750300,2087951697443941800000000000000000000,0,0,0
10578,327340000000000,1297790889162618600,2087951697443975500000000000000000000,0,0,0
10579,327370000000000,1297315239283826200,2087951697444009000000000000000000000,0,0,0
10580,327400000000000,1296839807296529000,2087951697444042800000000000000000000,0,0,0
10581,327430000000000,1296364593080962800,2087951697444076400000000000000000000,0,0,0
10582,327460000000000,1295889596517435400,2087951697444110000000000000000000000,0,0,0
10583,327490000000000,1295414817486337000,2087951697444143400000000000000000000,0,0,0
10584,327520000000000,1294940255868129000,2087951697444176800000000000000000000,0,0,0
10585,327550000000000,1294465911543353300,2087951697444210000000000000000000000,0,0,0
10586,327580000000000,1293991784392626700,2087951697444243500000000000000000000,0,0,0
10587,327610000000000,1293517874296642600,2087951697444276800000000000000000000,0,0,0
10588,327640000000000,1293044181136171500,2087951697444310200000000000000000000,0,0,0
10589,327670000000000,1292570704792059400,2087951697444343500000000000000000000,0,0,0
10590,327700000000000,1292097445145229300,2087951697444377000000000000000000000,0,0,0
10591,327730000000000,1291624402076680700,2087951697444410200000000000000000000,0,0,0
10592,327760000000000,1291151575467488500,2087951697444443600000000000000000000,0,0,0
10593,327790000000000,1290678965198805000,2087951697444477000000000000000000000,0,0,0
10594,327820000000000,1290206571151856600,2087951697444510300000000000000000000,0,0,0
10595,327850000000000,1289734393207948000,2087951697444543400000000000000000000,0,0,0
10596,327880000000000,1289262431248458800,2087951697444576400000000000000000000,0,0,0
10597,327910000000000,1288790685154845000,2087951697444609500000000000000000000,0,0,0
10598,327940000000000,1288319154808637400,2087951697444642500000000000000000000,0,0,0
10599,327970000000000,1287847840091443200,2087951697444675600000000000000000000,0,0,0
10600,328000000000000,1287376740884946700,2087951697444708600000000000000000000,0,0,0
10601,328030000000000,1286905857070907400,2087951697444741700000000000000000000,0,0,0
10602,328060000000000,1286435188531157800,2087951697444774700000000000000000000,0,0,0
10603,328090000000000,1285964735147609900,2087951697444807800000000000000000000,0,0,0
10604,328120000000000,1285494496802248700,2087951697444841000000000000000000000,0,0,0
10605,328150000000000,1285024473377136600,2087951697444874000000000000000000000,0,0,0
10606,328180000000000,1284554664754409000,2087951697444907000000000000000000000,0,0,0
10607,328210000000000,1284085070816279000,2087951697444939700000000000000000000,0,0,0
10608,328240000000000,1283615691445034000,2087951697444972500000000000000000000,0,0,0
10609,328270000000000,1283146526523037200,2087951697445005300000000000000000000,0,0,0
10610,328300000000000,1282677575932726300,2087951697445038000000000000000000000,0,0,0
10611,328330000000000,1282208839556614100,2087951697445070800000000000000000000,0,0,0
10612,328360000000000,1281740317277289500,2087951697445103500000000000000000000,0,0,0
10613,328390000000000,1281272008977417000,2087951697445136300000000000000000000,0,0,0
10614,328420000000000,1280803914539732700,2087951697445169000000000000000000000,0,0,0
10615,328450000000000,1280336033847052300,2087951697445201800000000000000000000,0,0,0
10616,328480000000000,1279868366782262800,2087951697445234600000000000000000000,0,0,0
10617,328510000000000,1279400913228328000,2087951697445267400000000000000000000,0,0,0
10618,328540000000000,1278933673068286500,2087951697445300000000000000000000000,0,0,0
10619,328570000000000,1278466646185249800,2087951697445333000000000000000000000,0,0,0
10620,328600000000000,1277999832462406000,2087951697445365300000000000000000000,0,0,0
10621,328630000000000,1277533231783017700,2087951697445397800000000000000000000,0,0,0
10622,328660000000000,1277066844030420200,2087951697445430300000000000000000000,0,0,0
10623,328690000000000,1276600669088025600,2087951697445462700000000000000000000,0,0,0
10624,328720000000000,1276134706839319600,2087951697445495200000000000000000000,0,0,0
10625,328750000000000,1275668957167862500,2087951697445527700000000000000000000,0,0,0
10626,328780000000000,1275203419957288200,2087951697445560000000000000000000000,0,0,0
10627,328810000000000,1274738095091305700,2087951697445592600000000000000000000,0,0,0
10628,328840000000000,1274272982453697500,2087951697445625000000000000000000000,0,0,0
10629,328870000000000,1273808081928321500,2087951697445657500000000000000000000,0,0,0
10630,328900000000000,1273343393399109000,2087951697445690000000000000000000000,0,0,0
10631,328930000000000,1272878916750065200,2087951697445722500000000000000000000,0,0,0
10632,328960000000000,1272414651865269200,2087951697445754600000000000000000000,0,0,0
10633,328990000000000,1271950598628875300,2087951697445786800000000000000000000,0,0,0
10634,329020000000000,1271486756925110300,2087951697445819000000000000000000000,0,0,0
10635,329050000000000,1271023126638276000,2087951697445851200000000000000000000,0,0,0
10636,329080000000000,1270559707652746500,2087951697445883300000000000000000000,0,0,0
10637,329110000000000,1270096499852972000,2087951697445915500000000000000000000,0,0,0
10638,329140000000000,1269633503123474200,2087951697445947700000000000000000000,0,0,0
10639,329170000000000,1269170717348849400,2087951697445979800000000000000000000,0,0,0
10640,329200000000000,1268708142413767200,2087951697446012000000000000000000000,0,0,0
10641,329230000000000,1268245778202972400,2087951697446044200000000000000000000,0,0,0
10642,329260000000000,1267783624601280300,2087951697446076400000000000000000000,0,0,0
10643,329290000000000,1267321681493581300,2087951697446108500000000000000000000,0,0,0
10644,329320000000000,1266859948764840700,2087951697446140700000000000000000000,0,0,0
10645,329350000000000,1266398426300094000,2087951697446172600000000000000000000,0,0,0
10646,329380000000000,1265937113984452000,2087951697446204400000000000000000000,0,0,0
10647,329410000000000,1265476011703098000,2087951697446236300000000000000000000,0,0,0
10648,329440000000000,1265015119341290200,2087951697446268200000000000000000000,0,0,0
10649,329470000000000,1264554436784356600,2087951697446300000000000000000000000,0,0,0
10650,329500000000000,1264093963917702000,2087951697446332000000000000000000000,0,0,0
10651,329530000000000,1263633700626800600,2087951697446363800000000000000000000,0,0,0
10652,329560000000000,1263173646797202700,2087951697446395700000000000000000000,0,0,0
10653,329590000000000,1262713802314529000,2087951697446427600000000000000000000,0,0,0
10654,329620000000000,1262254167064475600,2087951697446459500000000000000000000,0,0,0
10655,329650000000000,1261794740932809500,2087951697446491300000000000000000000,0,0,0
10656,329680000000000,1261335523805370000,2087951697446523200000000000000000000,0,0,0
10657,329710000000000,1260876515568071400,2087951697446555000000000000000000000,0,0,0
10658,329740000000000,1260417716106899200,2087951697446586700000000000000000000,0,0,0
10659,329770000000000,1259959125307910700,2087951697446618200000000000000000000,0,0,0
10660,329800000000000,1259500743057238000,2087951697446649800000000000000000000,0,0,0
10661,329830000000000,1259042569241083100,2087951697446681400000000000000000000,0,0,0
10662,329860000000000,1258584603745722400,2087951697446713000000000000000000000,0,0,0
10663,329890000000000,1258126846457504000,2087951697446744600000000000000000000,0,0,0
10664,329920000000000,1257669297262848300,2087951697446776000000000000000000000,0,0,0
10665,329950000000000,1257211956048247300,2087951697446807700000000000000000000,0,0,0
10666,329980000000000,1256754822700267500,2087951697446839300000000000000000000,0,0,0
10667,330010000000000,1256297897105544400,2087951697446871000000000000000000000,0,0,0
10668,330040000000000,1255841179150787600,2087951697446902500000000000000000000,0,0,0
10669,330070000000000,1255384668722779100,2087951697446934000000000000000000000,0,0,0
10670,330100000000000,1254928365708371500,2087951697446965300000000000000000000,0,0,0
10671,330130000000000,1254472269994490600,2087951697446996600000000000000000000,0,0,0
10672,330160000000000,1254016381468133000,2087951697447028000000000000000000000,0,0,0
10673,330190000000000,1253560700016368400,2087951697447059200000000000000000000,0,0,0
10674,330220000000000,1253105225526337300,2087951697447090500000000000000000000,0,0,0
10675,330250000000000,1252649957885251800,2087951697447121800000000000000000000,0,0,0
10676,330280000000000,1252194896980397300,2087951697447153000000000000000000000,0,0,0
10677,330310000000000,1251740042699129300,2087951697447184300000000000000000000,0,0,0
10678,330340000000000,1251285394928874800,2087951697447215600000000000000000000,0,0,0
10679,330370000000000,1250830953557133600,2087951697447247000000000000000000000,0,0,0
10680,330400000000000,1250376718471475700,2087951697447278200000000000000000000,0,0,0
10681,330430000000000,1249922689559543600,2087951697447309500000000000000000000,0,0,0
10682,330460000000000,1249468866709051000,2087951697447340800000000000000000000,0,0,0
10683,330490000000000,1249015249807782100,2087951697447371800000000000000000000,0,0,0
10684,330520000000000,1248561838743593500,2087951697447402700000000000000000000,0,0,0
10685,330550000000000,1248108633404412200,2087951697447433700000000000000000000,0,0,0
10686,330580000000000,1247655633678236200,2087951697447464700000000000000000000,0,0,0
10687,330610000000000,1247202839453136100,2087951697447495700000000000000000000,0,0,0
10688,330640000000000,1246750250617251300,2087951697447526700000000000000000000,0,0,0
10689,330670000000000,1246297867058795500,2087951697447557700000000000000000000,0,0,0
10690,330700000000000,1245845688666049300,2087951697447588700000000000000000000,0,0,0
10691,330730000000000,1245393715327367400,2087951697447619700000000000000000000,0,0,0
10692,330760000000000,1244941946931174700,2087951697447650700000000000000000000,0,0,0
10693,330790000000000,1244490383365965800,2087951697447681700000000000000000000,0,0,0
10694,330820000000000,1244039024520306700,2087951697447712700000000000000000000,0,0,0
10695,330850000000000,1243587870282834400,2087951697447743600000000000000000000,0,0,0
10696,330880000000000,1243136920542257400,2087951697447774300000000000000000000,0,0,0
10697,330910000000000,1242686175187352300,2087951697447805000000000000000000000,0,0,0
10698,330940000000000,1242235634106968000,2087951697447835700000000000000000000,0,0,0
10699,330970000000000,1241785297190025000,2087951697447866400000000000000000000,0,0,0
10700,331000000000000,1241335164325512000,2087951697447897000000000000000000000,0,0,0
10701,331030000000000,1240885235402488600,2087951697447927800000000000000000000,0,0,0
10702,331060000000000,1240435510310085600,2087951697447958500000000000000000000,0,0,0
10703,331090000000000,1239985988937504500,2087951697447989200000000000000000000,0,0,0
10704,331120000000000,1239536671174015200,2087951697448020000000000000000000000,0,0,0
10705,331150000000000,1239087556908959700,2087951697448050600000000000000000000,0,0,0
10706,331180000000000,1238638646031748900,2087951697448081300000000000000000000,0,0,0
10707,331210000000000,1238189938431864800,2087951697448112000000000000000000000,0,0,0
10708,331240000000000,1237741433998858800,2087951697448142700000000000000000000,0,0,0
10709,331270000000000,1237293132622351600,2087951697448173400000000000000000000,0,0,0
10710,331300000000000,1236845034192036000,2087951697448203800000000000000000000,0,0,0
10711,331330000000000,1236397138597672700,2087951697448234200000000000000000000,0,0,0
10712,331360000000000,1235949445729092000,2087951697448264600000000000000000000,0,0,0
10713,331390000000000,1235501955476197400,2087951697448295000000000000000000000,0,0,0
10714,331420000000000,1235054667728958200,2087951697448325400000000000000000000,0,0,0
10715,331450000000000,1234607582377414100,2087951697448355800000000000000000000,0,0,0
10716,331480000000000,1234160699311677200,2087951697448386200000000000000000000,0,0,0
10717,331510000000000,1233714018421926000,2087951697448416600000000000000000000,0,0,0
10718,331540000000000,1233267539598410200,2087951697448447000000000000000000000,0,0,0
10719,331570000000000,1232821262731448000,2087951697448477400000000000000000000,0,0,0
10720,331600000000000,1232375187711428900,2087951697448507800000000000000000000,0,0,0
