time(s),radius(cm),n_photon(cm^-3),n_pairs(cm^-3),n_W,n_Z,n_H
2565,86950000000000,2266690760063792200000,2931877463805604600000000000000000000,0,0,0
2566,86980000000000,2264346177231592600000,2931877566132333000000000000000000000,0,0,0
2567,87010000000000,2262004826820256700000,2931877668247558000000000000000000000,0,0,0
2568,87040000000000,2259666703261126000000,2931877770151789000000000000000000000,0,0,0
2569,87070000000000,2257331800997052000000,2931877871845534600000000000000000000,0,0,0
2570,87100000000000,2255000114482363200000,2931877973329302000000000000000000000,0,0,0
2571,87130000000000,2252671638182842600000,2931878074603596000000000000000000000,0,0,0
2572,87160000000000,2250346366575699800000,2931878175668922000000000000000000000,0,0,0
2573,87190000000000,2248024294149540300000,2931878276525782400000000000000000000,0,0,0
2574,87220000000000,2245705415404339000000,2931878377174678300000000000000000000,0,0,0
2575,87250000000000,2243389724851416600000,2931878477616111000000000000000000000,0,0,0
2576,87280000000000,2241077217013405000000,2931878577850578000000000000000000000,0,0,0
2577,87310000000000,2238767886424229800000,2931878677878577000000000000000000000,0,0,0
2578,87340000000000,2236461727629073000000,2931878777700604000000000000000000000,0,0,0
2579,87370000000000,2234158735184353600000,2931878877317154400000000000000000000,0,0,0
2580,87400000000000,2231858903657697800000,2931878976728720000000000000000000000,0,0,0
2581,87430000000000,2229562227627909400000,2931879075935794000000000000000000000,0,0,0
2582,87460000000000,2227268701684949300000,2931879174938866000000000000000000000,0,0,0
2583,87490000000000,2224978320429902700000,2931879273738426000000000000000000000,0,0,0
2584,87520000000000,2222691078474955500000,2931879372334962000000000000000000000,0,0,0
2585,87550000000000,2220406970443366700000,2931879470728960000000000000000000000,0,0,0
2586,87580000000000,2218125990969442000000,2931879568920905300000000000000000000,0,0,0
2587,87610000000000,2215848134698508500000,2931879666911282500000000000000000000,0,0,0
2588,87640000000000,2213573396286886000000,2931879764700573700000000000000000000,0,0,0
2589,87670000000000,2211301770401864000000,2931879862289260000000000000000000000,0,0,0
2590,87700000000000,2209033251721670000000,2931879959677821000000000000000000000,0,0,0
2591,87730000000000,2206767834935448800000,2931880056866736000000000000000000000,0,0,0
2592,87760000000000,2204505514743235000000,2931880153856482000000000000000000000,0,0,0
2593,87790000000000,2202246285855925000000,2931880250647535000000000000000000000,0,0,0
2594,87820000000000,2199990142995252400000,2931880347240370500000000000000000000,0,0,0
2595,87850000000000,2197737080893763200000,2931880443635461000000000000000000000,0,0,0
2596,87880000000000,2195487094294785800000,2931880539833278500000000000000000000,0,0,0
2597,87910000000000,2193240177952412000000,2931880635834294500000000000000000000,0,0,0
2598,87940000000000,2190996326631465500000,2931880731638978700000000000000000000,0,0,0
2599,87970000000000,2188755535107477700000,2931880827247798600000000000000000000,0,0,0
2600,88000000000000,2186517798166664600000,2931880922661221700000000000000000000,0,0,0
2601,88030000000000,2184283110605898400000,2931881017879714000000000000000000000,0,0,0
2602,88060000000000,2182051467232683200000,2931881112903739000000000000000000000,0,0,0
2603,88090000000000,2179822862865129500000,2931881207733761000000000000000000000,0,0,0
2604,88120000000000,2177597292331929200000,2931881302370241300000000000000000000,0,0,0
2605,88150000000000,2175374750472330800000,2931881396813641000000000000000000000,0,0,0
2606,88180000000000,2173155232136112400000,2931881491064418500000000000000000000,0,0,0
2607,88210000000000,2170938732183561200000,2931881585123033000000000000000000000,0,0,0
2608,88240000000000,2168725245485440800000,2931881678989941300000000000000000000,0,0,0
2609,88270000000000,2166514766922974500000,2931881772665599000000000000000000000,0,0,0
2610,88300000000000,2164307291387814500000,2931881866150461000000000000000000000,0,0,0
2611,88330000000000,2162102813782020000000,2931881959444979400000000000000000000,0,0,0
2612,88360000000000,2159901329018032200000,2931882052549607000000000000000000000,0,0,0
2613,88390000000000,2157702832018649500000,2931882145464794000000000000000000000,0,0,0
2614,88420000000000,2155507317717000000000,2931882238190991000000000000000000000,0,0,0
2615,88450000000000,2153314781056523600000,2931882330728645000000000000000000000,0,0,0
2616,88480000000000,2151125216990941400000,2931882423078204400000000000000000000,0,0,0
2617,88510000000000,2148938620484233000000,2931882515240114000000000000000000000,0,0,0
2618,88540000000000,2146754986510613700000,2931882607214819000000000000000000000,0,0,0
2619,88570000000000,2144574310054509000000,2931882699002763500000000000000000000,0,0,0
2620,88600000000000,2142396586110529800000,2931882790604388600000000000000000000,0,0,0
2621,88630000000000,2140221809683451300000,2931882882020136000000000000000000000,0,0,0
2622,88660000000000,2138049975788183200000,2931882973250445700000000000000000000,0,0,0
2623,88690000000000,2135881079449752400000,2931883064295756000000000000000000000,0,0,0
2624,88720000000000,2133715115703274800000,2931883155156505000000000000000000000,0,0,0
2625,88750000000000,2131552079593931300000,2931883245833128000000000000000000000,0,0,0
2626,88780000000000,2129391966176947700000,2931883336326061600000000000000000000,0,0,0
2627,88810000000000,2127234770517565600000,2931883426635738700000000000000000000,0,0,0
2628,88840000000000,2125080487691024000000,2931883516762592400000000000000000000,0,0,0
2629,88870000000000,2122929112782533000000,2931883606707054700000000000000000000,0,0,0
2630,88900000000000,2120780640887249300000,2931883696469556000000000000000000000,0,0,0
2631,88930000000000,2118635067110254000000,2931883786050525300000000000000000000,0,0,0
2632,88960000000000,2116492386566530700000,2931883875450391000000000000000000000,0,0,0
2633,88990000000000,2114352594380939600000,2931883964669579600000000000000000000,0,0,0
2634,89020000000000,2112215685688194000000,2931884053708517500000000000000000000,0,0,0
2635,89050000000000,2110081655632840000000,2931884142567629500000000000000000000,0,0,0
2636,89080000000000,2107950499369233000000,2931884231247339000000000000000000000,0,0,0
2637,89110000000000,2105822212061509000000,2931884319748068000000000000000000000,0,0,0
2638,89140000000000,2103696788883568000000,2931884408070238000000000000000000000,0,0,0
2639,89170000000000,2101574225019051000000,2931884496214270000000000000000000000,0,0,0
2640,89200000000000,2099454515661310300000,2931884584180582000000000000000000000,0,0,0
2641,89230000000000,2097337656013394500000,2931884671969592000000000000000000000,0,0,0
2642,89260000000000,2095223641288022000000,2931884759581717000000000000000000000,0,0,0
2643,89290000000000,2093112466707556300000,2931884847017373000000000000000000000,0,0,0
2644,89320000000000,2091004127503990000000,2931884934276974000000000000000000000,0,0,0
2645,89350000000000,2088898618918913000000,2931885021360934300000000000000000000,0,0,0
2646,89380000000000,2086795936203499000000,2931885108269665000000000000000000000,0,0,0
2647,89410000000000,2084696074618475400000,2931885195003578300000000000000000000,0,0,0
2648,89440000000000,2082599029434106500000,2931885281563084000000000000000000000,0,0,0
2649,89470000000000,2080504795930169000000,2931885367948590600000000000000000000,0,0,0
2650,89500000000000,2078413369395926800000,2931885454160507000000000000000000000,0,0,0
2651,89530000000000,2076324745130116000000,2931885540199239000000000000000000000,0,0,0
2652,89560000000000,2074238918440915000000,2931885626065193600000000000000000000,0,0,0
2653,89590000000000,2072155884645926600000,2931885711758774700000000000000000000,0,0,0
2654,89620000000000,2070075639072153400000,2931885797280385400000000000000000000,0,0,0
2655,89650000000000,2067998177055981000000,2931885882630429000000000000000000000,0,0,0
2656,89680000000000,2065923493943149600000,2931885967809306400000000000000000000,0,0,0
2657,89710000000000,2063851585088734400000,2931886052817418000000000000000000000,0,0,0
2658,89740000000000,2061782445857126500000,2931886137655163600000000000000000000,0,0,0
2659,89770000000000,2059716071622007600000,2931886222322941000000000000000000000,0,0,0
2660,89800000000000,2057652457766329000000,2931886306821147600000000000000000000,0,0,0
2661,89830000000000,2055591599682290700000,2931886391150179000000000000000000000,0,0,0
2662,89860000000000,2053533492771321800000,2931886475310430600000000000000000000,0,0,0
2663,89890000000000,2051478132444053600000,2931886559302296000000000000000000000,0,0,0
2664,89920000000000,2049425514120303300000,2931886643126169000000000000000000000,0,0,0
2665,89950000000000,2047375633229048200000,2931886726782440000000000000000000000,0,0,0
2666,89980000000000,2045328485208409800000,2931886810271501400000000000000000000,0,0,0
2667,90010000000000,2043284065505627600000,2931886893593742000000000000000000000,0,0,0
2668,90040000000000,2041242369577039400000,2931886976749551000000000000000000000,0,0,0
2669,90070000000000,2039203392888059700000,2931887059739315700000000000000000000,0,0,0
2670,90100000000000,2037167130913160600000,2931887142563423300000000000000000000,0,0,0
2671,90130000000000,2035133579135848000000,2931887225222259400000000000000000000,0,0,0
2672,90160000000000,2033102733048642800000,2931887307716208000000000000000000000,0,0,0
2673,90190000000000,2031074588153058200000,2931887390045653000000000000000000000,0,0,0
2674,90220000000000,2029049139959579500000,2931887472210977700000000000000000000,0,0,0
2675,90250000000000,2027026383987642500000,2931887554212562400000000000000000000,0,0,0
2676,90280000000000,2025006315765615600000,2931887636050788700000000000000000000,0,0,0
2677,90310000000000,2022988930830773800000,2931887717726035500000000000000000000,0,0,0
2678,90340000000000,2020974224729282700000,2931887799238682000000000000000000000,0,0,0
2679,90370000000000,2018962193016176200000,2931887880589105000000000000000000000,0,0,0
2680,90400000000000,2016952831255336500000,2931887961777682000000000000000000000,0,0,0
2681,90430000000000,2014946135019471000000,2931888042804787600000000000000000000,0,0,0
2682,90460000000000,2012942099890094200000,2931888123670796700000000000000000000,0,0,0
2683,90490000000000,2010940721457509000000,2931888204376083000000000000000000000,0,0,0
2684,90520000000000,2008941995320781300000,2931888284921018300000000000000000000,0,0,0
2685,90550000000000,2006945917087724300000,2931888365305975000000000000000000000,0,0,0
2686,90580000000000,2004952482374875300000,2931888445531324000000000000000000000,0,0,0
2687,90610000000000,2002961686807477000000,2931888525597434000000000000000000000,0,0,0
2688,90640000000000,2000973526019458500000,2931888605504674000000000000000000000,0,0,0
2689,90670000000000,1998987995653411400000,2931888685253411000000000000000000000,0,0,0
2690,90700000000000,1997005091360572000000,2931888764844013000000000000000000000,0,0,0
2691,90730000000000,1995024808800803000000,2931888844276844500000000000000000000,0,0,0
2692,90760000000000,1993047143642571000000,2931888923552271000000000000000000000,0,0,0
2693,90790000000000,1991072091562927000000,2931889002670656000000000000000000000,0,0,0
2694,90820000000000,1989099648247488600000,2931889081632362500000000000000000000,0,0,0
2695,90850000000000,1987129809390416200000,2931889160437752000000000000000000000,0,0,0
2696,90880000000000,1985162570694397500000,2931889239087186000000000000000000000,0,0,0
2697,90910000000000,1983197927870625500000,2931889317581024000000000000000000000,0,0,0
2698,90940000000000,1981235876638778500000,2931889395919625000000000000000000000,0,0,0
2699,90970000000000,1979276412727003200000,2931889474103347000000000000000000000,0,0,0
2700,91000000000000,1977319531871892000000,2931889552132547000000000000000000000,0,0,0
2701,91030000000000,1975365229818464400000,2931889630007582000000000000000000000,0,0,0
2702,91060000000000,1973413502320149500000,2931889707728807000000000000000000000,0,0,0
2703,91090000000000,1971464345138765200000,2931889785296575000000000000000000000,0,0,0
2704,91120000000000,1969517754044495700000,2931889862711241000000000000000000000,0,0,0
2705,91150000000000,1967573724815879600000,2931889939973156600000000000000000000,0,0,0
2706,91180000000000,1965632253239783800000,2931890017082673600000000000000000000,0,0,0
2707,91210000000000,1963693335111388000000,2931890094040143000000000000000000000,0,0,0
2708,91240000000000,1961756966234163800000,2931890170845913000000000000000000000,0,0,0
2709,91270000000000,1959823142419856600000,2931890247500334000000000000000000000,0,0,0
2710,91300000000000,1957891859488467300000,2931890324003753000000000000000000000,0,0,0
2711,91330000000000,1955963113268230800000,2931890400356517400000000000000000000,0,0,0
2712,91360000000000,1954036899595599700000,2931890476558973000000000000000000000,0,0,0
2713,91390000000000,1952113214315222800000,2931890552611464400000000000000000000,0,0,0
2714,91420000000000,1950192053279930400000,2931890628514336500000000000000000000,0,0,0
2715,91450000000000,1948273412350711000000,2931890704267932300000000000000000000,0,0,0
